Wall time,Step,Value
1700931313.0691097,58749,0.17424562573432922
1700931347.9373498,58849,0.1301603764295578
1700931365.1693342,58899,0.11959032714366913
1700931486.2811203,59249,0.1579291671514511
1700931571.1648765,59499,0.10050691664218903
1700931640.8215683,59699,0.15388081967830658
1700931657.84336,59749,0.12746833264827728
1700931871.46699,60349,0.11294230818748474
1700932010.0452616,60749,0.14024943113327026
1700932078.374209,60949,0.11850188672542572
1700932164.8125463,61199,0.13095907866954803
1700932200.0323346,61299,0.14593343436717987
1700932533.244944,62249,0.12933295965194702
1700932568.3553967,62349,0.09045082330703735
1700932655.486029,62599,0.08470424264669418
1700932672.64254,62649,0.0949631780385971
1700932707.3571553,62749,0.151363343000412
1700932759.882002,62899,0.11211790144443512
1700932828.4644935,63099,0.1370399445295334
1700932932.7564957,63399,0.09753800928592682
1700933001.9476264,63599,0.10271793603897095
1700933089.2884305,63849,0.13646653294563293
1700933193.3886955,64149,0.11882797628641129
1700933246.00151,64299,0.1413780301809311
1700933333.0755713,64549,0.12208182364702225
1700933473.2638109,64949,0.13280650973320007
1700933542.4956286,65149,0.16557763516902924
1700933612.0364785,65349,0.09341011196374893
1700933769.3506086,65799,0.07725871354341507
1700933891.7245831,66149,0.14137689769268036
1700933943.8466516,66299,0.13488325476646423
1700933961.2304811,66349,0.14560864865779877
1700934117.4363658,66799,0.14930041134357452
1700934291.5874906,67299,0.1683308631181717
1700934553.151013,68049,0.1401638239622116
1700934623.3837776,68249,0.1329784095287323
1700934815.1114585,68799,0.11720544099807739
1700934832.594202,68849,0.1113046184182167
1700934902.2622786,69049,0.08077354729175568
1700935129.4913168,69699,0.11151187121868134
1700935549.7610972,70899,0.11838622391223907
1700935916.77867,71949,0.10047467797994614
1700935933.5952923,71999,0.11911135166883469
1700936984.8955867,72499,0.14062893390655518
1700937124.2316294,72899,0.08718900382518768
1700937141.7373505,72949,0.16940461099147797
1700937194.128288,73099,0.14388282597064972
1700937421.8685827,73749,0.15390847623348236
1700937457.2744317,73849,0.10482212156057358
1700937648.8088973,74399,0.1397787481546402
1700937701.4229882,74549,0.0807921439409256
1700937771.2397864,74749,0.12067124992609024
1700937910.1531243,75149,0.10103902965784073
1700938031.623675,75499,0.14095023274421692
1700938049.1406775,75549,0.14068123698234558
1700938101.953614,75699,0.13401243090629578
1700938154.2169626,75849,0.14806246757507324
1700938364.4854987,76449,0.17323817312717438
1700938469.6189768,76749,0.140080064535141
1700938539.274548,76949,0.11652836203575134
1700938712.597501,77449,0.1521890014410019
1700938764.8917766,77599,0.18482135236263275
1700939007.981886,78299,0.12374358624219894
1700939060.1065555,78449,0.14422069489955902
1700939146.7030072,78699,0.13255542516708374
1700939199.2491338,78849,0.1223376914858818
1700939357.8803236,79299,0.10517993569374084
1700939549.736853,79849,0.11209413409233093
1700939636.1855679,80099,0.10118574649095535
1700939671.3325775,80199,0.13286477327346802
1700940088.5661607,81399,0.1167471706867218
1700940227.6905951,81799,0.16767215728759766
1700940262.589837,81899,0.10219554603099823
1700940314.5589445,82049,0.12078077346086502
1700940419.6014986,82349,0.22657477855682373
1700940436.922622,82399,0.07935961335897446
1700940559.9820914,82749,0.1523198038339615
1700940700.1720955,83149,0.10136961936950684
1700940770.4761784,83349,0.11366096884012222
1700940839.5981853,83549,0.1072610542178154
1700940962.3177514,83899,0.12348896265029907
1700940996.506384,83999,0.13004012405872345
1700941104.0297644,84299,0.18550367653369904
1700941260.1285498,84749,0.09836030751466751
1700941398.3553185,85149,0.09486628323793411
1700941433.5467622,85249,0.08934389799833298
1700941485.9661868,85399,0.1076265424489975
1700941537.4016123,85549,0.12053608149290085
1700941553.931817,85599,0.10910862684249878
1700941676.1267178,85949,0.11326896399259567
1700941763.391509,86199,0.10754533857107162
1700941885.1141093,86549,0.15442036092281342
1700942042.1087618,86999,0.12133634090423584
1700942111.9004552,87199,0.20185817778110504
1700942146.540586,87299,0.14225177466869354
1700942304.504355,87749,0.12461467832326889
1700942496.6853154,88299,0.16347123682498932
1700942670.5571427,88799,0.1416613757610321
1700942704.9373944,88899,0.12683525681495667
1700942827.9526858,89249,0.06880825757980347
1700942913.9070654,89499,0.13652971386909485
1700942966.1605232,89649,0.1472138613462448
1700943105.4910657,90049,0.20749007165431976
1700943436.2618983,90999,0.1259825974702835
1700943628.3339593,91549,0.12180528044700623
1700943926.1033278,92399,0.14460389316082
1700943996.5097437,92599,0.15249384939670563
1700944152.93072,93049,0.12407759577035904
1700944240.329954,93299,0.13783057034015656
1700944258.154658,93349,0.11317945271730423
1700944275.680382,93399,0.16276122629642487
1700944641.538529,94449,0.1134544387459755
1700944834.1813846,94999,0.09034014493227005
1700944886.3487926,95149,0.1173773780465126
1700944991.537611,95449,0.11027906090021133
1700945008.761133,95499,0.14900751411914825
1700945077.7612991,95699,0.10226228833198547
1700945165.6135056,95949,0.16410090029239655
1700945273.6530247,96249,0.10842359066009521
1700945291.2005506,96299,0.1796237826347351
1700945482.9677653,96849,0.10631333291530609
1700945553.0125592,97049,0.1516658365726471
1700945570.413217,97099,0.1405339539051056
1700945639.9693244,97299,0.13375496864318848
1700945675.5006616,97399,0.08231095224618912
1700945832.0747805,97849,0.07686632126569748
1700945901.2402475,98049,0.09267054498195648
1700945918.7046711,98099,0.11914978176355362
1700945954.0984912,98199,0.17690260708332062
1700945971.7160082,98249,0.15933699905872345
1700946006.3056653,98349,0.08823395520448685
1700946197.5783727,98899,0.13488607108592987
1700946232.5264773,98999,0.14143237471580505
1700946372.9303904,99399,0.07082654535770416
1700946390.4207728,99449,0.10403922200202942
1700946442.2867818,99599,0.11536740511655807
1700947052.9716873,101349,0.13138499855995178
1700947420.2795568,102399,0.1466694176197052
1700947560.0796077,102799,0.1385432928800583
1700947768.9760551,103399,0.09476098418235779
1700947820.7818294,103549,0.12814639508724213
1700947977.1999614,103999,0.14498282968997955
1700948152.062106,104499,0.11247161030769348
1700948291.981114,104899,0.1305742710828781
1700948344.2926133,105049,0.10392256826162338
1700948396.8483038,105199,0.09598451107740402
1700948501.2284088,105499,0.15873093903064728
1700948587.722777,105749,0.12343031913042068
1700948605.1372373,105799,0.13352283835411072
1700948675.1389558,105999,0.17000024020671844
1700948692.3972836,106049,0.10810975730419159
1700948814.876539,106399,0.13849669694900513
1700949023.9635499,106999,0.10618165880441666
1700949371.6610825,107999,0.13429845869541168
1700950430.003188,108499,0.13364958763122559
1700950743.3158798,109399,0.152164027094841
1700950866.1433613,109749,0.09993045777082443
1700950988.5936024,110099,0.09021981060504913
1700951127.6870935,110499,0.13298629224300385
1700951162.5511851,110599,0.10232335329055786
1700951232.4682026,110799,0.1233053207397461
1700951337.08148,111099,0.1371680498123169
1700951407.1304243,111299,0.09857141226530075
1700951597.591661,111849,0.09708714485168457
1700951650.0473194,111999,0.1366855651140213
1700951737.7031808,112249,0.0936344787478447
1700951964.3973043,112899,0.11615044623613358
1700952382.55965,114099,0.11008275300264359
1700952801.0502605,115299,0.1337011307477951
1700952818.4043782,115349,0.09817595779895782
1700952992.342484,115849,0.12382318824529648
1700953045.004453,115999,0.10016898065805435
1700953131.3432767,116249,0.11078047007322311
1700953270.7670534,116649,0.1278308480978012
1700953446.224552,117149,0.1448255181312561
1700953620.1043706,117649,0.10026665776968002
1700953741.045679,117999,0.11201018840074539
1700954264.6328766,119499,0.10262852162122726
1700954335.1778045,119699,0.1027977392077446
1700954352.3456054,119749,0.11945809423923492
1700954422.5592513,119949,0.11208243668079376
1700954997.0495217,121599,0.10932360589504242
1700955066.15772,121799,0.11941160261631012
1700955083.6392992,121849,0.1429101675748825
1700955168.7539358,122099,0.12902338802814484
1700955395.865707,122749,0.13400018215179443
1700955533.9438288,123149,0.08753182739019394
1700955585.8827615,123299,0.0920543223619461
1700955935.7238371,124299,0.10240499675273895
1700956074.3128905,124699,0.08780059963464737
1700956162.2865362,124949,0.11336632817983627
1700956196.9139442,125049,0.1378091275691986
1700956248.8662996,125199,0.10641340166330338
1700956283.9242268,125299,0.14448635280132294
1700956300.9460492,125349,0.09542425721883774
1700956493.2486162,125899,0.1474515050649643
1700956510.6680489,125949,0.12891902029514313
1700956527.7844021,125999,0.10480265319347382
1700956563.333202,126099,0.11794838309288025
1700956597.6496444,126199,0.09875437617301941
1700956684.7868905,126449,0.09710811078548431
1700956719.693887,126549,0.14896951615810394
1700956858.5942159,126949,0.08929949253797531
1700957329.3047473,128299,0.18493150174617767
1700957346.4371815,128349,0.12349399924278259
1700957538.0552895,128899,0.1257612258195877
1700957555.0218508,128949,0.0966925248503685
1700957730.6290593,129449,0.10167835652828217
1700957747.765019,129499,0.10735590755939484
1700957799.8832793,129649,0.134433314204216
1700957919.9421833,129999,0.15766048431396484
1700958041.93686,130349,0.10666760802268982
1700958267.387425,130999,0.12868808209896088
1700958407.4984372,131399,0.07905467599630356
1700958424.8075714,131449,0.12424597889184952
1700958546.9602194,131799,0.09179788827896118
1700958599.4606092,131949,0.18213319778442383
1700958616.6132157,131999,0.11508549749851227
1700958637.3970945,132049,0.10298120230436325
1700958689.6673808,132199,0.14371544122695923
1700959022.4511702,133149,0.0950731486082077
1700959161.434526,133549,0.10293321311473846
1700959178.9031355,133599,0.10393460094928741
1700959231.4029112,133749,0.1514403223991394
1700959352.698312,134099,0.1142912209033966
1700959404.870471,134249,0.11006505787372589
1700959439.4100106,134349,0.11329948157072067
1700959491.9085195,134499,0.10767397284507751
1700959560.8831608,134699,0.10719503462314606
1700959718.1060638,135149,0.11962344497442245
1700959820.1223521,135449,0.11520225554704666
1700959907.0594778,135699,0.11579111218452454
1700959975.5532484,135899,0.145572230219841
1700960010.7918196,135999,0.10398668795824051
1700960184.534318,136499,0.13408342003822327
1700960201.2101634,136549,0.09699215739965439
1700960271.1143837,136749,0.11830330640077591
1700960358.1792197,136999,0.08004964143037796
1700960375.1974719,137049,0.10322196781635284
1700960392.2642186,137099,0.14941534399986267
1700960444.2154727,137249,0.09397071599960327
1700960600.3766866,137699,0.18099185824394226
1700960617.6644063,137749,0.07654357701539993
1700960635.2002158,137799,0.10235907882452011
1700960722.6535885,138049,0.10128969699144363
1700960809.1685815,138299,0.12248842418193817
1700960861.4912994,138449,0.09532494843006134
1700960947.408155,138699,0.14764371514320374
1700960982.223347,138799,0.10645071417093277
1700961033.0227556,138949,0.1203947514295578
1700961153.199167,139299,0.12743517756462097
1700961361.983323,139899,0.0882197767496109
1700961623.382338,140649,0.11829153448343277
1700961832.7108538,141249,0.12166325002908707
1700962007.3044443,141749,0.1413615494966507
1700962076.9960935,141949,0.15898828208446503
1700962182.0599859,142249,0.10578929632902145
1700962304.6360683,142599,0.08076252788305283
1700962321.885772,142649,0.09204118698835373
1700962478.8630612,143099,0.12259813398122787
1700962496.2049606,143149,0.12210952490568161
1700963755.7648034,144099,0.09536530077457428
1700963772.7852097,144149,0.08719862252473831
1700963929.8380241,144599,0.12794047594070435
1700963964.72481,144699,0.14609761536121368
1700964400.9179966,145949,0.16978496313095093
1700964453.9834144,146099,0.1280694156885147
1700964506.3799832,146249,0.10839315503835678
1700964611.1166997,146549,0.08976087719202042
1700964680.70692,146749,0.10911320149898529
1700964698.3544495,146799,0.13781006634235382
1700964994.1355903,147649,0.10701607912778854
1700965046.2296686,147799,0.12961281836032867
1700965168.5905712,148149,0.10490703582763672
1700965221.0930839,148299,0.14634162187576294
1700965255.506156,148399,0.10039898753166199
1700965360.298292,148699,0.13000229001045227
1700965585.5661194,149349,0.12793004512786865
1700965759.5751414,149849,0.11013346910476685
1700965812.096608,149999,0.15273255109786987
1700965863.7913141,150149,0.1052398607134819
1700966003.3388164,150549,0.09948305040597916
1700966157.5357423,150999,0.1335725486278534
1700966419.127227,151749,0.10426747053861618
1700966646.3144667,152399,0.11843941360712051
1700966974.3790846,153349,0.12973561882972717
1700967026.3128064,153499,0.09743792563676834
1700967269.7718937,154199,0.09311263263225555
1700967287.2188811,154249,0.11896638572216034
1700967390.8502176,154549,0.13295477628707886
1700967495.006021,154849,0.10412032902240753
1700967615.8663042,155199,0.1449548602104187
1700967633.3384707,155249,0.16946794092655182
1700967651.0612748,155299,0.10600516200065613
1700967686.1517982,155399,0.1188989132642746
1700967756.4991817,155599,0.146890327334404
1700967825.5312095,155799,0.09618616849184036
1700967894.6951683,155999,0.13247382640838623
1700967915.4210377,156049,0.13490617275238037
1700967932.9648137,156099,0.1200258880853653
1700968019.536558,156349,0.1448180228471756
1700968053.7618194,156449,0.09576038271188736
1700968227.873151,156949,0.12228970229625702
1700968349.8808496,157299,0.1447344869375229
1700968837.7413104,158699,0.16981853544712067
1700968923.6765392,158949,0.11025083810091019
1700969080.1736593,159399,0.10471206903457642
1700969133.0738454,159549,0.12936776876449585
1700969167.3443663,159649,0.12550929188728333
1700969288.7336757,159999,0.09322895854711533
1700969375.5380054,160249,0.10181562602519989
1700969515.1566684,160649,0.08866369724273682
1700969585.1059875,160849,0.10219983011484146
1700969602.7793307,160899,0.10770129412412643
1700969655.5815766,161049,0.11467688530683517
1700969690.0064938,161149,0.10217273980379105
1700969813.2516572,161499,0.13449767231941223
1700970021.0067687,162099,0.11060608923435211
1700970055.5201454,162199,0.11628512293100357
1700970439.9626532,163299,0.11248891055583954
1700970492.2635226,163449,0.11453687399625778
1700971015.0191324,164949,0.11944150924682617
1700971154.5700548,165349,0.15527884662151337
1700971746.0151873,167049,0.13177280128002167
1700971833.9265115,167299,0.1189342513680458
1700972023.7747056,167849,0.14011700451374054
1700972183.4710808,168299,0.09183462709188461
1700972305.3285053,168649,0.10018971562385559
1700972340.281807,168749,0.15113762021064758
1700972393.0912468,168899,0.12705081701278687
1700972427.861794,168999,0.12963736057281494
1700972515.2507248,169249,0.1266975998878479
1700972532.5193286,169299,0.1061517521739006
1700972672.8147206,169699,0.13026942312717438
1700972689.9824955,169749,0.1297679990530014
1700972865.0938187,170249,0.13645689189434052
1700972933.5550911,170449,0.09066960960626602
1700973108.6476417,170949,0.1639174073934555
1700973178.3379457,171149,0.10829830169677734
1700973248.4648075,171349,0.09836380928754807
1700973387.7957046,171749,0.09979353845119476
1700973475.2351663,171999,0.14786206185817719
1700973736.7542162,172749,0.09354560822248459
1700973754.0787942,172799,0.09366726875305176
1700973858.944212,173099,0.09988458454608917
1700973981.0523448,173449,0.1335340291261673
1700974050.464897,173649,0.10352862626314163
1700974225.894835,174149,0.1125832200050354
1700974242.7739112,174199,0.14884009957313538
1700974259.7893226,174249,0.0968334749341011
1700974277.1607642,174299,0.1095234751701355
1700974382.1973948,174599,0.11221051961183548
1700974417.0363002,174699,0.10898155719041824
1700974469.6389847,174849,0.09429425746202469
1700974521.3354359,174999,0.1185137927532196
1700974538.7218888,175049,0.11382292956113815
1700974590.9105985,175199,0.13039381802082062
1700974782.0158052,175749,0.09714237600564957
1700974992.6787243,176349,0.0971626341342926
1700975149.1236534,176799,0.12609831988811493
1700975166.4204278,176849,0.12854978442192078
1700975252.615927,177099,0.11083407700061798
1700975305.8357952,177249,0.11972755938768387
1700975410.9727895,177549,0.1243240237236023
1700975481.0160396,177749,0.10945925861597061
1700975549.8144937,177949,0.08219976723194122
1700975689.2187035,178349,0.12470341473817825
1700975741.4240844,178499,0.09181021898984909
1700975845.9489863,178799,0.10093031078577042
1700975863.1261253,178849,0.1270611435174942
1700976003.166605,179249,0.13158053159713745
1700976055.442742,179399,0.09375757724046707
1700976073.1794324,179449,0.0926145389676094
1700977207.7540712,180049,0.09817848354578018
1700977433.775949,180699,0.14213499426841736
1700977451.1718223,180749,0.10763905197381973
1700977468.6304784,180799,0.10432564467191696
1700977486.341084,180849,0.1295463740825653
1700977731.096732,181549,0.10642615705728531
1700978149.3919077,182749,0.13546591997146606
1700978201.6723523,182899,0.0924006775021553
1700978236.7114527,182999,0.1431061029434204
1700978271.1493316,183099,0.13228431344032288
1700978323.1944387,183249,0.1461641490459442
1700978392.7844198,183449,0.1148771122097969
1700978445.030532,183599,0.14448359608650208
1700978461.6783552,183649,0.0968853011727333
1700978776.1378293,184549,0.1408514529466629
1700978950.0129426,185049,0.09847153723239899
1700979158.4956734,185649,0.12457975745201111
1700979246.348356,185899,0.09428759664297104
1700979263.5783126,185949,0.12290584295988083
1700979316.648465,186099,0.10017704963684082
1700979507.1194756,186649,0.1449410319328308
1700979524.4757767,186699,0.12874089181423187
1700979734.1868129,187299,0.117698073387146
1700979751.5768254,187349,0.08975329995155334
1700979787.0317302,187449,0.08138631284236908
1700979804.3929935,187499,0.11633696407079697
1700979856.658809,187649,0.1241220012307167
1700979873.7919078,187699,0.11857166886329651
1700979891.452184,187749,0.13613957166671753
1700980014.0618696,188099,0.12341650575399399
1700980048.9446666,188199,0.09377338737249374
1700980345.054544,189049,0.11369752138853073
1700980379.7659824,189149,0.12633340060710907
1700980397.2921324,189199,0.12803423404693604
1700980467.0279796,189399,0.15215326845645905
1700980519.2688794,189549,0.12820178270339966
1700980815.2290514,190399,0.08348929136991501
1700980920.431987,190699,0.11619757860898972
1700981095.1598454,191199,0.12807360291481018
1700981372.0830743,191999,0.08689495176076889
1700981532.0823147,192449,0.10098317265510559
1700981567.2076995,192549,0.10615965723991394
1700981601.7806027,192649,0.14600996673107147
1700981689.2918053,192899,0.11850888282060623
1700981742.1184642,193049,0.12926623225212097
1700981900.0237768,193499,0.10014316439628601
1700981952.7189968,193649,0.12064280360937119
1700982004.8905544,193799,0.08471503853797913
1700982475.0214396,195149,0.12557993829250336
1700982579.7262146,195449,0.11854621767997742
1700982631.4205608,195599,0.09798470884561539
1700982701.1128583,195799,0.1212119460105896
1700982805.951055,196099,0.14527954161167145
1700982858.5728464,196249,0.1015574038028717
1700982980.4333403,196599,0.11414729803800583
1700983016.0817335,196699,0.15031716227531433
1700983068.5530248,196849,0.09816334396600723
1700983366.4211986,197699,0.1336585134267807
1700983436.4099598,197899,0.09830493479967117
1700983575.9585948,198299,0.11161356419324875
1700983593.2336333,198349,0.09672383219003677
1700983752.2831686,198799,0.11281901597976685
1700983857.538648,199099,0.10858741402626038
1700983875.0608113,199149,0.10169947147369385
1700983892.6560729,199199,0.12616389989852905
1700983945.2351458,199349,0.10709875077009201
1700984050.3195457,199649,0.12066411972045898
1700984191.460826,200049,0.11372767388820648
1700984329.8930128,200449,0.12949535250663757
1700984399.9541695,200649,0.10574369877576828
1700984434.6297815,200749,0.11973973363637924
1700984592.1984649,201199,0.12419268488883972
1700984679.5754387,201449,0.11218296736478806
1700984783.8965216,201749,0.10335846990346909
1700984888.5924404,202049,0.09046541154384613
1700985010.35035,202399,0.12246838957071304
1700985324.2923284,203299,0.14864708483219147
1700985658.5749693,204249,0.09054256230592728
1700985728.040858,204449,0.10262148082256317
1700985797.2900157,204649,0.11739981919527054
1700986092.1502385,205499,0.11625149846076965
1700986196.9669166,205799,0.09124886989593506
1700986300.5216436,206099,0.13166333734989166
1700986353.0820763,206249,0.07088054716587067
1700986665.5891664,207149,0.10614806413650513
1700986735.0603771,207349,0.14217142760753632
1700986857.2967086,207699,0.09729351848363876
1700986909.3288388,207849,0.09545986354351044
1700987100.2182982,208399,0.0822242796421051
1700987275.1235025,208899,0.10067188739776611
1700987292.2891915,208949,0.11796034127473831
1700987344.3946102,209099,0.14681929349899292
1700987535.8365688,209649,0.14435182511806488
1700987796.9966016,210399,0.11287812143564224
1700987814.4260938,210449,0.1212245300412178
1700988041.2878046,211099,0.10466881096363068
1700988146.366567,211399,0.16178087890148163
1700988181.371852,211499,0.09095363318920135
1700988198.9123409,211549,0.08005115389823914
1700988304.0541222,211849,0.1292228102684021
1700988478.0273278,212349,0.1425878405570984
1700988530.4752767,212499,0.09753531962633133
1700988582.2009916,212649,0.12765055894851685
1700988599.9527242,212699,0.17904971539974213
1700988670.111486,212899,0.1066032350063324
1700988844.3958886,213399,0.09029589593410492
1700989072.1398463,214049,0.0968889370560646
1700989089.9065056,214099,0.16440120339393616
1700989386.2620237,214949,0.10666188597679138
1700989576.9970407,215499,0.14380718767642975
1700989733.5467849,215949,0.13514728844165802
1700990737.294286,216199,0.11395583301782608
1700990824.411031,216449,0.13297554850578308
1700990928.9583724,216749,0.10736605525016785
1700991086.5806112,217199,0.10909661650657654
1700991225.8713934,217599,0.11500859260559082
1700991381.8925276,218049,0.07662536203861237
1700991572.9915116,218599,0.11609259992837906
